fecha,imagen,nombre,distribuidor,precio,ASIN,EAN
18-04-2023,https://m.media-amazon.com/images/I/518uqFnQBBL.__AC_SX300_SY300_QL70_ML2_.jpg,davines love smooth acondicionador 1000 ml,GoodCareCosmetics,82.9,B07DRP7NYF,
18-04-2023,https://m.media-amazon.com/images/I/31ScawkWjIL._SX342_SY445_QL70_ML2_.jpg,davines finest pigments #6 rubio oscuro 280 ml - 280 ml,GoodCareCosmetics,69.91,B07DX32TLC,
18-04-2023,https://m.media-amazon.com/images/I/4139J8QccjL._SX342_SY445_QL70_ML2_.jpg,davines authentic fórmulas moisturizing balm r&c&c - 150 ml,GoodCareCosmetics,23.73,B0040MM0AC,8004608226703
18-04-2023,https://m.media-amazon.com/images/I/71ZWRVyXxZL.__AC_SX300_SY300_QL70_ML2_.jpg,davines alchemic coral creative conditioner 250ml,GoodCareCosmetics,27.43,SIMMONDSIA,8004608267447
18-04-2023,https://m.media-amazon.com/images/I/31WfmI0AeIL.__AC_SY300_SX300_QL70_ML2_.jpg,"davines, set de regalo de pelo - 400 ml.",GoodCareCosmetics,25.9,B01LY8TERO,8004608252122
18-04-2023,https://m.media-amazon.com/images/I/51KyZiBokqL.__AC_SX300_SY300_QL70_ML2_.jpg,davines finest pigments no8 light blonde 280 ml,GoodCareCosmetics,69.91,B008AW7EHM,
18-04-2023,https://m.media-amazon.com/images/I/41MnXkzjmIL.__AC_SX300_SY300_QL70_ML2_.jpg,davines ntech champú well-being 200 g,GoodCareCosmetics,23.29,B0073FV5RM,
18-04-2023,https://m.media-amazon.com/images/I/71WsWjqoRIL.__AC_SX300_SY300_QL70_ML2_.jpg,davines su hair mask 150ml - mascarilla reparadora para después del sol,GoodCareCosmetics,24.91,B07C92PVBJ,
18-04-2023,https://m.media-amazon.com/images/I/31GZ9KCZfJL.__AC_SX300_SY300_QL70_ML2_.jpg,davines essential haircare nounou hair mask 1000ml/33.8oz (salon size) by davines,GoodCareCosmetics,97.89,B00R1EB2AK,
18-04-2023,https://m.media-amazon.com/images/I/71ZWNxNC+SL._AC_SY300_SX300_.jpg,davines alchemic marine blue creative conditioner 250ml,GoodCareCosmetics,29.89,B0831QX467,8004608267416
18-04-2023,https://m.media-amazon.com/images/I/41+s4rjiHPL._AC_SX300_SY300_.jpg,davines the renaissance circle 6 x 50 ml,GoodCareCosmetics,56.68,B08YSFNJN3,
18-04-2023,https://m.media-amazon.com/images/I/51C7w02XHdL.__AC_SX300_SY300_QL70_ML2_.jpg,davines the circle chronicles let it go circle 750ml - mascarilla relajante,GoodCareCosmetics,69.89,B07HFC9L5G,
18-04-2023,https://m.media-amazon.com/images/I/61CpcQhP9AL.__AC_SX300_SY300_QL70_ML2_.jpg,"davines naturaltech calming superactive - cuidado capilar, 200 gr",GoodCareCosmetics,39.91,DISILOXANE,
18-04-2023,https://m.media-amazon.com/images/I/41q+Aqc3EcL._SX342_SY445_.jpg,davines naturaltech calming shampoo 1000 ml - 100 ml,GoodCareCosmetics,64.9,B074SHC7XG,8004608256649
18-04-2023,https://m.media-amazon.com/images/I/71nUNV--jVL.__AC_SX300_SY300_QL70_ML2_.jpg,davines essential haircare love curl cleansing cream - 500 ml,GoodCareCosmetics,34.46,B073WXJKK8,
18-04-2023,https://m.media-amazon.com/images/I/31sH5TevGSL._SY445_SX342_QL70_ML2_.jpg,davines dede conditioner 250ml,GoodCareCosmetics,21.91,B00OKRSQQY,
18-04-2023,https://m.media-amazon.com/images/I/71kTypzJCUL.__AC_SX300_SY300_QL70_ML2_.jpg,"davines dededede barra de champú, 3.53 oz",GoodCareCosmetics,19.9,B08Z6YKZMZ,
18-04-2023,https://m.media-amazon.com/images/I/61mzpZS4r9L.__AC_SX300_SY300_QL70_ML2_.jpg,davines liquid spell 125ml,GoodCareCosmetics,35.31,B07BNY96Q4,
18-04-2023,https://m.media-amazon.com/images/I/31Ctt-t6QpL._SX342_SY445_QL70_ML2_.jpg,davines essential hair care love curl conditioner 1000ml - acondicionador disciplinante,GoodCareCosmetics,74.9,B00QF54L1S,8004608242338
18-04-2023,https://m.media-amazon.com/images/I/71DJ2jgV7XL.__AC_SX300_SY300_QL70_ML2_.jpg,davines more inside texturizing dust 8gr (12085),GoodCareCosmetics,25.9,B00M4DCQ6M,
18-04-2023,https://m.media-amazon.com/images/I/51J4-sExyGL._SY445_SX342_QL70_ML2_.jpg,davines more inside strong dry wax - 75 ml,GoodCareCosmetics,25.91,B00GB8MWNS,
18-04-2023,https://m.media-amazon.com/images/I/31Dlwa5VjwL._SX342_SY445_QL70_ML2_.jpg,"davines love curl primer - leche nutritiva para cabello ondulado, 150 ml",GoodCareCosmetics,28.9,B073SXQJX4,8004608257189
18-04-2023,https://m.media-amazon.com/images/I/81FhyY6A6SL.__AC_SY300_SX300_QL70_ML2_.jpg,davines more inside strong moulding clay cera - 75 ml,GoodCareCosmetics,24.9,COPERNICIA,8004608251989
18-04-2023,https://m.media-amazon.com/images/I/51h3qk1un+L._SX342_SY445_.jpg,davines naturaltech renewing conditioning treatment 250ml - acondicion.,GoodCareCosmetics,27.9,B06XSD22ZB,8004608255116
18-04-2023,https://m.media-amazon.com/images/I/61c-bl137FL.__AC_SX300_SY300_QL70_ML2_.jpg,davines alchemic shampoo - # tobacco (for natural & coloured hair) 280ml,GoodCareCosmetics,20.5,B0769VQS3T,
18-04-2023,https://m.media-amazon.com/images/I/61QaEP+5UtL._AC_SY300_SX300_.jpg,davines a single champu 250 ml.,GoodCareCosmetics,25.5,HYDROLYZED,
18-04-2023,https://m.media-amazon.com/images/I/61XU1lKKl2L.__AC_SX300_SY300_QL70_ML2_.jpg,davines alchemic shampoo - # copper (for natural & coloured hair) 280ml,GoodCareCosmetics,20.85,B075PLPVWF,
18-04-2023,https://m.media-amazon.com/images/I/61lKj2+OR5L._AC_SY300_SX300_.jpg,davines alchemic conditioner - # tobacco (for natural & coloured hair) 250ml,GoodCareCosmetics,28.91,B0769LK1P1,
18-04-2023,https://m.media-amazon.com/images/I/71rhRX9JXsL.__AC_SX300_SY300_QL70_ML2_.jpg,"davines dede hair mist - cuidado capilar, 250 gr",GoodCareCosmetics,27.9,B00OKS2H5Y,
18-04-2023,https://m.media-amazon.com/images/I/315rGHR5qTL._SX342_SY445_QL70_ML2_.jpg,"davines love curl controller - crema para cabello, 150 ml",GoodCareCosmetics,25.13,B073SYN8HG,8004608257202
18-04-2023,https://m.media-amazon.com/images/I/41LDF4oz4hL._SY445_SX342_QL70_ML2_.jpg,davines tcc the wake-up circle 50 ml.,GoodCareCosmetics,8.9,B076QFZPCS,8004608258193
18-04-2023,https://m.media-amazon.com/images/I/61iFTUPDbAL.__AC_SY300_SX300_QL70_ML2_.jpg,davines heart of glass intense treatment 750ml,GoodCareCosmetics,76.74,B0968CVR3V,8004608271734
18-04-2023,https://m.media-amazon.com/images/I/91J036FcEYL.__AC_SY300_SX300_QL70_ML2_.jpg,davines more inside forming pomade 75ml,GoodCareCosmetics,23.91,B01H25XZKW,
18-04-2023,https://m.media-amazon.com/images/I/41uBLssEuKL._SY445_SX342_QL70_ML2_.jpg,davines alchemic red champú 280 287370 g,GoodCareCosmetics,20.74,B007XNNF72,
18-04-2023,https://m.media-amazon.com/images/I/61LHp8f1xwL.__AC_SX300_SY300_QL70_ML2_.jpg,davines alchemic conditioner red (for natural & red or mahogany hair) 250ml,GoodCareCosmetics,26.21,B075PD298Q,
18-04-2023,https://m.media-amazon.com/images/I/71gKC7wdp3L.__AC_SX300_SY300_QL70_ML2_.jpg,davines nourishing keratin sealer 100 ml,GoodCareCosmetics,27.9,B084BJR1P7,
18-04-2023,https://m.media-amazon.com/images/I/61BE+HkCXLL._AC_SY300_SX300_.jpg,davines heart of glass sheer glaze 150 ml,GoodCareCosmetics,26.5,B08SXQKBFD,
